pfail,stim,stim_pfail,pchoice,bias,choice,outcome,stim_org,state,session,y
0.0,-0.7809323101976451,-0.0,-1.0,1.0,1.0,1.0,-0.3355226691491233,1.0,0.0,1.0
0.0,0.9367726966297273,0.0,1.0,1.0,-1.0,1.0,0.3178790815495204,1.0,0.0,0.0
0.0,-1.3767584510490756,-0.0,-1.0,1.0,1.0,1.0,-0.5621703426419136,1.0,0.0,1.0
0.0,0.48294135553717116,0.0,1.0,1.0,1.0,0.0,0.14524513589927585,1.0,0.0,1.0
1.0,-0.5827978440526047,-0.5827978440526047,1.0,1.0,1.0,1.0,-0.260153844736119,1.0,0.0,1.0
0.0,-1.0837100757758173,-0.0,1.0,1.0,1.0,1.0,-0.4506969984519216,1.0,0.0,1.0
0.0,1.443160957503065,0.0,1.0,1.0,-1.0,1.0,0.5105052745644733,1.0,0.0,0.0
0.0,1.0514844877833691,0.0,-1.0,1.0,-1.0,1.0,0.36151456311803826,1.0,0.0,0.0
0.0,0.6304146885444457,0.0,-1.0,1.0,-1.0,1.0,0.2013428555806631,1.0,0.0,0.0
0.0,0.014609775874545646,0.0,-1.0,1.0,1.0,0.0,-0.03290458878728342,1.0,0.0,1.0
1.0,-0.5008787078193379,-0.5008787078193379,1.0,1.0,1.0,1.0,-0.22899243645135145,1.0,0.0,1.0
0.0,-0.7890600051544863,-0.0,1.0,1.0,1.0,1.0,-0.3386143816916357,1.0,0.0,1.0
0.0,-1.0612409258600075,-0.0,1.0,1.0,1.0,1.0,-0.44214990693542366,1.0,0.0,1.0
0.0,-1.3338141388871267,-0.0,1.0,1.0,1.0,1.0,-0.5458346571559677,1.0,0.0,1.0
0.0,-0.8155173154475793,-0.0,1.0,1.0,1.0,1.0,-0.34867853868924154,1.0,0.0,1.0
0.0,0.5490160222688135,0.0,1.0,1.0,-1.0,1.0,0.17037943005786732,1.0,0.0,0.0
0.0,-0.7722591979383313,-0.0,-1.0,1.0,1.0,1.0,-0.3322234840668672,1.0,0.0,1.0
0.0,-1.1248431692299372,-0.0,1.0,1.0,1.0,1.0,-0.4663437102957755,1.0,0.0,1.0
0.0,0.9996975644612235,0.0,1.0,1.0,-1.0,1.0,0.34181521647382895,1.0,0.0,0.0
0.0,-0.4668258821362848,-0.0,-1.0,1.0,1.0,1.0,-0.21603900391834682,1.0,0.0,1.0
0.0,-1.1707641048955408,-0.0,1.0,1.0,1.0,1.0,-0.4838116804293926,1.0,0.0,1.0
0.0,-0.07985484499593584,-0.0,1.0,1.0,-1.0,0.0,-0.06883820277252772,1.0,0.0,0.0
1.0,0.9010622000294347,0.9010622000294347,-1.0,1.0,-1.0,1.0,0.30429508377096925,1.0,0.0,0.0
0.0,-0.17278584015767814,-0.0,-1.0,1.0,1.0,1.0,-0.10418843735384431,1.0,0.0,1.0
0.0,-0.9181588349295348,-0.0,1.0,1.0,1.0,1.0,-0.3877225819081356,1.0,0.0,1.0
0.0,-0.7479757174502012,-0.0,1.0,1.0,1.0,1.0,-0.3229862351789997,1.0,0.0,1.0
0.0,-1.213530869841623,-0.0,1.0,1.0,1.0,1.0,-0.5000798283223188,1.0,0.0,1.0
0.0,0.5149958563724143,0.0,1.0,1.0,-1.0,1.0,0.15743842105608152,1.0,0.0,0.0
0.0,0.1376017494531521,0.0,-1.0,1.0,-1.0,1.0,0.013880610381795555,1.0,0.0,0.0
0.0,-0.4241554021733001,-0.0,-1.0,1.0,1.0,1.0,-0.19980748209117222,1.0,0.0,1.0
0.0,-1.3267930267388206,-0.0,1.0,1.0,1.0,1.0,-0.5431638801882577,1.0,0.0,1.0
0.0,0.9828692194632582,0.0,1.0,1.0,-1.0,1.0,0.33541384368902205,1.0,0.0,0.0
0.0,-0.22387391702854165,-0.0,-1.0,1.0,-1.0,0.0,-0.12362194819218342,1.0,0.0,0.0
1.0,-0.5503391472953603,-0.5503391472953603,-1.0,1.0,1.0,1.0,-0.24780680656467394,1.0,0.0,1.0
0.0,-0.5187067641791892,-0.0,1.0,1.0,1.0,1.0,-0.23577409173603656,1.0,0.0,1.0
0.0,1.191116315058195,0.0,1.0,1.0,-1.0,1.0,0.41462943443295375,1.0,0.0,0.0
0.0,-1.156513697144392,-0.0,-1.0,1.0,1.0,1.0,-0.4783909351117969,1.0,0.0,1.0
0.0,1.139100272763293,0.0,1.0,1.0,-1.0,1.0,0.3948429326967337,1.0,0.0,0.0
0.0,1.6609777211620076,0.0,-1.0,1.0,-1.0,1.0,0.593361093311335,1.0,0.0,0.0
0.0,1.218866874148101,0.0,-1.0,1.0,-1.0,1.0,0.42518553330915215,1.0,0.0,0.0
0.0,0.8850069373535552,0.0,-1.0,1.0,-1.0,1.0,0.2981877855453429,1.0,0.0,0.0
0.0,-0.08571572207259626,-0.0,-1.0,1.0,-1.0,0.0,-0.07106763525790694,1.0,0.0,0.0
1.0,-0.9272836780139425,-0.9272836780139425,-1.0,1.0,1.0,1.0,-0.3911936019159393,1.0,0.0,1.0
0.0,-0.8742926568243973,-0.0,1.0,1.0,1.0,1.0,-0.3710362257198312,1.0,0.0,1.0
0.0,-1.122111235297696,-0.0,1.0,1.0,1.0,1.0,-0.4653045036758819,1.0,0.0,1.0
0.0,1.345499871788223,0.0,1.0,1.0,-1.0,1.0,0.47335574997930036,1.0,0.0,0.0
0.0,-0.8621809011060707,-0.0,-1.0,1.0,1.0,1.0,-0.3664290071584754,1.0,0.0,1.0
0.0,-0.3486905377504641,-0.0,1.0,1.0,-1.0,0.0,-0.17110122907675557,1.0,0.0,0.0
1.0,-0.5319905382831908,-0.5319905382831908,-1.0,1.0,1.0,1.0,-0.2408271370615965,1.0,0.0,1.0
0.0,1.0093613541383135,0.0,1.0,1.0,-1.0,1.0,0.34549124761322514,1.0,0.0,0.0
0.0,1.2635125185531746,0.0,-1.0,1.0,-1.0,1.0,0.44216839247262657,1.0,0.0,0.0
0.0,-1.4384132648833292,-0.0,-1.0,1.0,1.0,1.0,-0.585623358810684,1.0,0.0,1.0
0.0,0.0670530429791584,0.0,1.0,1.0,1.0,0.0,-0.012955574024963223,1.0,0.0,1.0
1.0,0.6393417070864261,0.6393417070864261,1.0,1.0,-1.0,1.0,0.20473862465664824,1.0,0.0,0.0
0.0,1.358196371249843,0.0,-1.0,1.0,-1.0,1.0,0.4781854005555012,1.0,0.0,0.0
0.0,-1.1004527684702707,-0.0,-1.0,1.0,1.0,1.0,-0.4570657897603729,1.0,0.0,1.0
0.0,1.1597750997031282,0.0,1.0,1.0,-1.0,1.0,0.40270747757736547,1.0,0.0,0.0
0.0,-0.8171330450441721,-0.0,-1.0,1.0,1.0,1.0,-0.349293149779547,1.0,0.0,1.0
0.0,1.0373887613364707,0.0,1.0,1.0,-1.0,1.0,0.3561526573768517,1.0,0.0,0.0
0.0,1.2315814965479166,0.0,-1.0,1.0,-1.0,1.0,0.43002207771141604,1.0,0.0,0.0
0.0,0.7181866175062712,0.0,-1.0,1.0,1.0,0.0,0.2347306211270771,1.0,0.0,1.0
1.0,0.9515843887642087,0.9515843887642087,1.0,1.0,-1.0,1.0,0.32351333512217245,1.0,0.0,0.0
0.0,-1.176486828305151,-0.0,-1.0,1.0,1.0,1.0,-0.485988560324218,1.0,0.0,1.0
0.0,0.4132217326809965,0.0,1.0,1.0,-1.0,1.0,0.1187243285131378,1.0,0.0,0.0
0.0,0.6186645515661449,0.0,-1.0,1.0,-1.0,1.0,0.1968731940019551,1.0,0.0,0.0
0.0,1.5444456773241264,0.0,-1.0,1.0,-1.0,1.0,0.5490332016457,1.0,0.0,0.0
0.0,1.414855634112946,0.0,-1.0,1.0,-1.0,1.0,0.4997381476226037,1.0,0.0,0.0
0.0,1.3245659793986075,0.0,-1.0,1.0,-1.0,1.0,0.4653926585975178,1.0,0.0,0.0
0.0,-0.5905907335850137,-0.0,-1.0,1.0,1.0,1.0,-0.2631181998746547,1.0,0.0,1.0
0.0,-0.9293112478190869,-0.0,1.0,1.0,1.0,1.0,-0.39196487384859324,1.0,0.0,1.0
0.0,0.9367009582117307,0.0,1.0,1.0,-1.0,1.0,0.31785179280801645,1.0,0.0,0.0
0.0,0.9614584436875563,0.0,-1.0,1.0,-1.0,1.0,0.32726934954127596,1.0,0.0,0.0
0.0,1.412547158094438,0.0,-1.0,1.0,-1.0,1.0,0.4988600211306021,1.0,0.0,0.0
0.0,0.8858170879730637,0.0,-1.0,1.0,-1.0,1.0,0.29849596059927386,1.0,0.0,0.0
0.0,1.6122749375213852,0.0,-1.0,1.0,-1.0,1.0,0.5748349296405098,1.0,0.0,0.0
