pfail,stim,stim_pfail,pchoice,bias,choice,outcome,stim_org,state,session,y
0.0,-0.1038890452013254,-0.0,-1.0,1.0,-1.0,0.0,-0.026034004594581772,1.0,0.0,0.0
1.0,-1.542051020703978,-1.542051020703978,-1.0,1.0,1.0,1.0,-0.5837927735724071,1.0,0.0,1.0
0.0,-1.0562431981081946,-0.0,1.0,1.0,1.0,1.0,-0.3953831384225712,1.0,0.0,1.0
0.0,-0.5682816225200403,-0.0,1.0,1.0,1.0,1.0,-0.20613821862596451,1.0,0.0,1.0
0.0,1.2030789424022263,0.0,1.0,1.0,-1.0,1.0,0.48084412754654865,1.0,0.0,0.0
0.0,0.9972536869879747,0.0,-1.0,1.0,-1.0,1.0,0.4010194325261735,1.0,0.0,0.0
0.0,0.4375423375663768,0.0,-1.0,1.0,-1.0,1.0,0.18394797704759547,1.0,0.0,0.0
0.0,1.3735314746162286,0.0,-1.0,1.0,-1.0,1.0,0.5469503076265821,1.0,0.0,0.0
0.0,1.2206971163921387,0.0,-1.0,1.0,-1.0,1.0,0.48767693998606276,1.0,0.0,0.0
0.0,-1.3070292821056715,-0.0,-1.0,1.0,1.0,1.0,-0.49264487935986273,1.0,0.0,1.0
0.0,0.04887685200254331,0.0,1.0,1.0,-1.0,1.0,0.0332128119793596,1.0,0.0,0.0
0.0,1.1296583672376705,0.0,-1.0,1.0,-1.0,1.0,0.45236960915503455,1.0,0.0,0.0
0.0,-1.217046882278294,-0.0,-1.0,1.0,1.0,1.0,-0.4577472298514704,1.0,0.0,1.0
0.0,0.39707268004315643,0.0,1.0,1.0,-1.0,1.0,0.1682527307918903,1.0,0.0,0.0
0.0,-0.2144865904685136,-0.0,-1.0,1.0,1.0,1.0,-0.06892677449877566,1.0,0.0,1.0
0.0,1.3463969364583384,0.0,1.0,1.0,-1.0,1.0,0.5364267874268237,1.0,0.0,0.0
0.0,1.3520234033833087,0.0,-1.0,1.0,-1.0,1.0,0.5386088860493861,1.0,0.0,0.0
0.0,0.06489741171388248,0.0,-1.0,1.0,-1.0,1.0,0.03942602566122544,1.0,0.0,0.0
0.0,1.0638189521862007,0.0,-1.0,1.0,-1.0,1.0,0.4268352731658683,1.0,0.0,0.0
0.0,0.6451365142538058,0.0,-1.0,1.0,-1.0,1.0,0.26445870838971475,1.0,0.0,0.0
0.0,-0.769629091129533,-0.0,-1.0,1.0,1.0,1.0,-0.2842263047674305,1.0,0.0,1.0
0.0,-1.0359528269493055,-0.0,1.0,1.0,1.0,1.0,-0.3875139744254285,1.0,0.0,1.0
0.0,-0.7596721886508433,-0.0,1.0,1.0,1.0,1.0,-0.28036474413382717,1.0,0.0,1.0
0.0,0.6255385676362966,0.0,1.0,1.0,-1.0,1.0,0.25685808567400525,1.0,0.0,0.0
0.0,-0.6925478515478142,-0.0,-1.0,1.0,1.0,1.0,-0.25433208003286406,1.0,0.0,1.0
0.0,1.2268017075796793,0.0,1.0,1.0,-1.0,1.0,0.4900444683478702,1.0,0.0,0.0
0.0,-0.5429510182809075,-0.0,-1.0,1.0,1.0,1.0,-0.19631431361488594,1.0,0.0,1.0
0.0,1.1303545677378353,0.0,1.0,1.0,-1.0,1.0,0.45263961485713766,1.0,0.0,0.0
0.0,0.5502694821311146,0.0,-1.0,1.0,-1.0,1.0,0.2276666641313909,1.0,0.0,0.0
0.0,0.44176191878948995,0.0,-1.0,1.0,-1.0,1.0,0.1855844467003152,1.0,0.0,0.0
0.0,0.2906408742900261,0.0,-1.0,1.0,-1.0,1.0,0.12697554924479443,1.0,0.0,0.0
0.0,-0.38975401291749207,-0.0,-1.0,1.0,-1.0,0.0,-0.13690030143957216,1.0,0.0,0.0
1.0,-1.5062809319348263,-1.5062809319348263,-1.0,1.0,1.0,1.0,-0.5699201493353934,1.0,0.0,1.0
0.0,-1.3852174707142555,-0.0,1.0,1.0,1.0,1.0,-0.5229684093723201,1.0,0.0,1.0
0.0,-1.3737662765202805,-0.0,1.0,1.0,1.0,1.0,-0.5185273213128718,1.0,0.0,1.0
0.0,1.2072493840084857,0.0,1.0,1.0,-1.0,1.0,0.4824615395043277,1.0,0.0,0.0
0.0,-1.1829899495271845,-0.0,-1.0,1.0,1.0,1.0,-0.44453901463650464,1.0,0.0,1.0
0.0,0.6779752897358203,0.0,1.0,1.0,-1.0,1.0,0.27719448871180674,1.0,0.0,0.0
0.0,1.2601426452703663,0.0,-1.0,1.0,-1.0,1.0,0.5029750009858398,1.0,0.0,0.0
0.0,-0.8089422536340041,-0.0,-1.0,1.0,1.0,1.0,-0.29947303044689033,1.0,0.0,1.0
0.0,0.6468812839362018,0.0,1.0,1.0,-1.0,1.0,0.265135378060294,1.0,0.0,0.0
0.0,1.3823026697852039,0.0,-1.0,1.0,-1.0,1.0,0.5503520183540557,1.0,0.0,0.0
0.0,1.0645867017228399,0.0,-1.0,1.0,-1.0,1.0,0.4271330275521845,1.0,0.0,0.0
0.0,1.3330662510012512,0.0,-1.0,1.0,-1.0,1.0,0.5312567809624428,1.0,0.0,0.0
0.0,-0.020204246717093435,-0.0,-1.0,1.0,-1.0,0.0,0.006421261905152298,1.0,0.0,0.0
1.0,1.120899453417961,1.120899453417961,-1.0,1.0,-1.0,1.0,0.4489726614725897,1.0,0.0,0.0
0.0,-1.04960280365213,-0.0,-1.0,1.0,1.0,1.0,-0.3928078108166198,1.0,0.0,1.0
0.0,-1.3945616551198619,-0.0,1.0,1.0,1.0,1.0,-0.5265923410851241,1.0,0.0,1.0
0.0,0.7444343412849339,0.0,1.0,1.0,-1.0,1.0,0.30296913677709975,1.0,0.0,0.0
0.0,1.249310848814805,0.0,-1.0,1.0,-1.0,1.0,0.4987741324051219,1.0,0.0,0.0
0.0,-0.5484827275471087,-0.0,-1.0,1.0,1.0,1.0,-0.19845966261118467,1.0,0.0,1.0
0.0,1.3632891321775802,0.0,1.0,1.0,-1.0,1.0,0.5429780455258315,1.0,0.0,0.0
0.0,0.3902098551912952,0.0,-1.0,1.0,-1.0,1.0,0.16559113856077412,1.0,0.0,0.0
0.0,-1.0350710745769254,-0.0,-1.0,1.0,1.0,1.0,-0.38717200660390405,1.0,0.0,1.0
0.0,0.7051096881508684,0.0,1.0,1.0,-1.0,1.0,0.28771795471544753,1.0,0.0,0.0
0.0,1.2406587992054634,0.0,-1.0,1.0,-1.0,1.0,0.49541862960262656,1.0,0.0,0.0
0.0,0.8989326367191053,0.0,-1.0,1.0,-1.0,1.0,0.362887825032237,1.0,0.0,0.0
0.0,1.0632574143454576,0.0,-1.0,1.0,-1.0,1.0,0.42661749334681975,1.0,0.0,0.0
0.0,-1.2175758564369783,-0.0,-1.0,1.0,1.0,1.0,-0.45795238057899246,1.0,0.0,1.0
0.0,-0.7633774248454934,-0.0,1.0,1.0,1.0,1.0,-0.28180173663808095,1.0,0.0,1.0
0.0,1.2771292589968148,0.0,1.0,1.0,-1.0,1.0,0.5095628769848937,1.0,0.0,0.0
0.0,-1.5451037074612246,-0.0,-1.0,1.0,1.0,1.0,-0.5849766894572654,1.0,0.0,1.0
0.0,1.1982275389889834,0.0,1.0,1.0,-1.0,1.0,0.47896261987100364,1.0,0.0,0.0
0.0,-0.6411227994194834,-0.0,-1.0,1.0,-1.0,0.0,-0.23438803043463058,1.0,0.0,0.0
1.0,-1.0684893253626038,-1.0684893253626038,-1.0,1.0,1.0,1.0,-0.400132523386513,1.0,0.0,1.0
0.0,0.004680587537279898,0.0,1.0,1.0,-1.0,1.0,0.016072285055785507,1.0,0.0,0.0
0.0,0.5309940440476167,0.0,-1.0,1.0,-1.0,1.0,0.22019111909537195,1.0,0.0,0.0
0.0,-1.2132288871111419,-0.0,-1.0,1.0,1.0,1.0,-0.4562665063163834,1.0,0.0,1.0
0.0,-0.9323893708234623,-0.0,1.0,1.0,1.0,1.0,-0.34734921775422645,1.0,0.0,1.0
0.0,-0.017683158709923968,-0.0,1.0,1.0,1.0,1.0,0.007399009173760296,1.0,0.0,1.0
0.0,-0.9096125897016362,-0.0,1.0,1.0,1.0,1.0,-0.33851575558780606,1.0,0.0,1.0
0.0,-0.4121116678291754,-0.0,1.0,1.0,1.0,1.0,-0.14557121493414782,1.0,0.0,1.0
0.0,1.4982013691841496,0.0,1.0,1.0,-1.0,1.0,0.5953007216322753,1.0,0.0,0.0
0.0,0.9079902391858916,0.0,-1.0,1.0,-1.0,1.0,0.36640061238708244,1.0,0.0,0.0
0.0,0.18128154731260088,0.0,-1.0,1.0,-1.0,1.0,0.08456299444904314,1.0,0.0,0.0
0.0,1.2362514387247834,0.0,-1.0,1.0,-1.0,1.0,0.49370933398918465,1.0,0.0,0.0
0.0,1.30101678204458,0.0,-1.0,1.0,-1.0,1.0,0.518827115419785,1.0,0.0,0.0
0.0,-0.4523998642019966,-0.0,-1.0,1.0,1.0,1.0,-0.16119608556486226,1.0,0.0,1.0
0.0,1.2440730688519404,0.0,1.0,1.0,-1.0,1.0,0.4967427772768215,1.0,0.0,0.0
0.0,0.6626246029416583,0.0,-1.0,1.0,-1.0,1.0,0.2712410701712536,1.0,0.0,0.0
0.0,-1.3142621200406222,-0.0,-1.0,1.0,1.0,1.0,-0.49544997284135606,1.0,0.0,1.0
0.0,-0.3124953220474839,-0.0,1.0,1.0,1.0,1.0,-0.10693725621482753,1.0,0.0,1.0
0.0,-0.6820759926338935,-0.0,1.0,1.0,1.0,1.0,-0.2502708051304342,1.0,0.0,1.0
0.0,0.8318177312649688,0.0,1.0,1.0,-1.0,1.0,0.3368588187841204,1.0,0.0,0.0
0.0,0.7801254358452349,0.0,-1.0,1.0,-1.0,1.0,0.31681112488728247,1.0,0.0,0.0
0.0,0.931436022786342,0.0,-1.0,1.0,-1.0,1.0,0.3754935321148044,1.0,0.0,0.0
0.0,1.492837854431008,0.0,-1.0,1.0,-1.0,1.0,0.5932206030941245,1.0,0.0,0.0
0.0,1.3260609037562605,0.0,-1.0,1.0,-1.0,1.0,0.5285399146273677,1.0,0.0,0.0
0.0,1.118724051254333,0.0,-1.0,1.0,-1.0,1.0,0.4481289806817714,1.0,0.0,0.0
0.0,1.039471112940464,0.0,-1.0,1.0,-1.0,1.0,0.41739251144897216,1.0,0.0,0.0
0.0,1.0682610427143497,0.0,-1.0,1.0,-1.0,1.0,0.4285580380469259,1.0,0.0,0.0
0.0,-0.6541956328289248,-0.0,-1.0,1.0,1.0,1.0,-0.23945803478303082,1.0,0.0,1.0
0.0,-1.2067900167025374,-0.0,1.0,1.0,1.0,1.0,-0.45376933527870816,1.0,0.0,1.0
0.0,0.8558915271833453,0.0,1.0,1.0,-1.0,1.0,0.3461952989614412,1.0,0.0,0.0
0.0,-1.5484917968654577,-0.0,-1.0,1.0,1.0,1.0,-0.5862906837134627,1.0,0.0,1.0
0.0,0.7657789983298237,0.0,1.0,1.0,-1.0,1.0,0.3112471818376713,1.0,0.0,0.0
0.0,0.5604661740867839,0.0,-1.0,1.0,-1.0,1.0,0.2316212217192818,1.0,0.0,0.0
0.0,1.49361888100814,0.0,-1.0,1.0,-1.0,1.0,0.5935235066819127,1.0,0.0,0.0
0.0,-1.0352093225039118,-0.0,-1.0,1.0,1.0,1.0,-0.38722562295232876,1.0,0.0,1.0
0.0,-0.9686170089403925,-0.0,1.0,1.0,1.0,1.0,-0.3613992922126412,1.0,0.0,1.0
0.0,1.0961960367007948,0.0,1.0,1.0,-1.0,1.0,0.43939199703255183,1.0,0.0,0.0
0.0,0.9357437365890153,0.0,-1.0,1.0,-1.0,1.0,0.3771641820058559,1.0,0.0,0.0
0.0,0.9792505791982127,0.0,-1.0,1.0,-1.0,1.0,0.3940373321719466,1.0,0.0,0.0
0.0,-0.7506098480997823,-0.0,-1.0,1.0,1.0,1.0,-0.2768501192195848,1.0,0.0,1.0
0.0,0.5789309433944504,0.0,1.0,1.0,-1.0,1.0,0.23878236710758485,1.0,0.0,0.0
0.0,-1.4013553351086485,-0.0,-1.0,1.0,1.0,1.0,-0.5292271170365954,1.0,0.0,1.0
0.0,-1.3253493639890348,-0.0,1.0,1.0,1.0,1.0,-0.49974991098557114,1.0,0.0,1.0
0.0,0.5600390853478986,0.0,1.0,1.0,-1.0,1.0,0.23145558495979113,1.0,0.0,0.0
0.0,1.340201718444657,0.0,-1.0,1.0,-1.0,1.0,0.5340241114892594,1.0,0.0,0.0
0.0,0.3381270518226264,0.0,-1.0,1.0,-1.0,1.0,0.145391994940898,1.0,0.0,0.0
0.0,-0.8708765525129606,-0.0,-1.0,1.0,1.0,1.0,-0.3234928549789343,1.0,0.0,1.0
0.0,-0.8651833575029209,-0.0,1.0,1.0,1.0,1.0,-0.32128487736970807,1.0,0.0,1.0
0.0,-1.5185933889025462,-0.0,1.0,1.0,1.0,1.0,-0.5746952587864743,1.0,0.0,1.0
0.0,-1.0082604459790823,-0.0,1.0,1.0,1.0,1.0,-0.37677410744026624,1.0,0.0,1.0
0.0,-1.2654073592818618,-0.0,1.0,1.0,1.0,1.0,-0.4765027529289477,1.0,0.0,1.0
0.0,1.0958403748629097,0.0,1.0,1.0,-1.0,1.0,0.43925406158977826,1.0,0.0,0.0
0.0,0.8366083628263732,0.0,-1.0,1.0,-1.0,1.0,0.33871675746406726,1.0,0.0,0.0
0.0,-0.9536494767079814,-0.0,-1.0,1.0,1.0,1.0,-0.3555944715493305,1.0,0.0,1.0
0.0,-0.9634947668600755,-0.0,1.0,1.0,1.0,1.0,-0.35941274585292016,1.0,0.0,1.0
0.0,0.22237100380323327,0.0,1.0,1.0,1.0,0.0,0.10049861579111968,1.0,0.0,1.0
1.0,-1.4397058573834431,-1.4397058573834431,1.0,1.0,1.0,1.0,-0.5441005043587501,1.0,0.0,1.0
0.0,-1.2403242578501552,-0.0,1.0,1.0,1.0,1.0,-0.46677483631384964,1.0,0.0,1.0
0.0,1.0453801253450101,0.0,1.0,1.0,-1.0,1.0,0.41968418897958026,1.0,0.0,0.0
0.0,-1.2280762447213842,-0.0,-1.0,1.0,1.0,1.0,-0.4620247199559617,1.0,0.0,1.0
0.0,0.25102522513482256,0.0,1.0,1.0,-1.0,1.0,0.11161151092265692,1.0,0.0,0.0
0.0,-1.0775234095489346,-0.0,-1.0,1.0,1.0,1.0,-0.40363618970535636,1.0,0.0,1.0
0.0,-1.3589658209562234,-0.0,1.0,1.0,1.0,1.0,-0.5127872975767872,1.0,0.0,1.0
0.0,-1.0697023753299588,-0.0,1.0,1.0,1.0,1.0,-0.40060297752730206,1.0,0.0,1.0
0.0,-0.19892471982935683,-0.0,1.0,1.0,-1.0,0.0,-0.06289145305478144,1.0,0.0,0.0
1.0,-0.839475468207367,-0.839475468207367,-1.0,1.0,1.0,1.0,-0.3113146508369875,1.0,0.0,1.0
0.0,0.8560264320235532,0.0,1.0,1.0,-1.0,1.0,0.3462476187688657,1.0,0.0,0.0
0.0,0.48696676741023376,0.0,-1.0,1.0,-1.0,1.0,0.20311613029925243,1.0,0.0,0.0
0.0,0.9229826526550192,0.0,-1.0,1.0,-1.0,1.0,0.37221508267831965,1.0,0.0,0.0
0.0,1.4338736719223242,0.0,-1.0,1.0,-1.0,1.0,0.5703526713798733,1.0,0.0,0.0
0.0,-0.667743361902008,-0.0,-1.0,1.0,1.0,1.0,-0.2447122167312129,1.0,0.0,1.0
0.0,-0.10431495401391003,-0.0,1.0,1.0,-1.0,0.0,-0.026199183746200616,1.0,0.0,0.0
1.0,1.0242165635710228,1.0242165635710228,-1.0,1.0,-1.0,1.0,0.41147637764586753,1.0,0.0,0.0
0.0,-1.2760526833705557,-0.0,-1.0,1.0,1.0,1.0,-0.4806313023971011,1.0,0.0,1.0
0.0,1.3889906860073133,0.0,1.0,1.0,-1.0,1.0,0.5529458149906575,1.0,0.0,0.0
0.0,0.9029489678942197,0.0,-1.0,1.0,-1.0,1.0,0.36444546872620004,1.0,0.0,0.0
0.0,1.1591215910028219,0.0,-1.0,1.0,-1.0,1.0,0.463796257680925,1.0,0.0,0.0
0.0,1.2737585564809897,0.0,-1.0,1.0,-1.0,1.0,0.5082556258422259,1.0,0.0,0.0
0.0,-0.8977197685814007,-0.0,-1.0,1.0,1.0,1.0,-0.33390339245994793,1.0,0.0,1.0
0.0,0.3957001066212823,0.0,1.0,1.0,-1.0,1.0,0.16772040906794217,1.0,0.0,0.0
0.0,-1.257487394883835,-0.0,-1.0,1.0,1.0,1.0,-0.47343117290650444,1.0,0.0,1.0
0.0,1.0672979748008873,0.0,1.0,1.0,-1.0,1.0,0.4281845338220856,1.0,0.0,0.0
0.0,-1.0370510297016182,-0.0,-1.0,1.0,1.0,1.0,-0.3879398876574926,1.0,0.0,1.0
0.0,1.389339135238049,0.0,1.0,1.0,-1.0,1.0,0.5530809531860048,1.0,0.0,0.0
0.0,1.145001679313547,0.0,-1.0,1.0,-1.0,1.0,0.4583201675770039,1.0,0.0,0.0
0.0,0.6743992199959588,0.0,-1.0,1.0,-1.0,1.0,0.27580759051128456,1.0,0.0,0.0
0.0,1.029104215801528,0.0,-1.0,1.0,-1.0,1.0,0.413371943609726,1.0,0.0,0.0
0.0,0.9472660617467414,0.0,-1.0,1.0,-1.0,1.0,0.3816328566094167,1.0,0.0,0.0
0.0,0.5683206630976443,0.0,-1.0,1.0,-1.0,1.0,0.23466740858576196,1.0,0.0,0.0
0.0,0.9563454098228191,0.0,-1.0,1.0,-1.0,1.0,0.3851540775096316,1.0,0.0,0.0
0.0,1.188322623819567,0.0,-1.0,1.0,-1.0,1.0,0.4751212213457836,1.0,0.0,0.0
0.0,-1.2423537489992382,-0.0,-1.0,1.0,1.0,1.0,-0.46756192880012426,1.0,0.0,1.0
0.0,0.8504440726826893,0.0,1.0,1.0,-1.0,1.0,0.3440826262805447,1.0,0.0,0.0
0.0,-0.6339156152427863,-0.0,-1.0,1.0,1.0,1.0,-0.23159288618616303,1.0,0.0,1.0
0.0,0.7226048066774726,0.0,1.0,1.0,-1.0,1.0,0.2945030428618014,1.0,0.0,0.0
0.0,0.701164874704339,0.0,-1.0,1.0,-1.0,1.0,0.286188047563637,1.0,0.0,0.0
0.0,-0.892002156928689,-0.0,-1.0,1.0,1.0,1.0,-0.33168594540514373,1.0,0.0,1.0
0.0,-1.579026984281956,-0.0,1.0,1.0,1.0,1.0,-0.5981330692263884,1.0,0.0,1.0
0.0,0.04573108694118135,0.0,1.0,1.0,-1.0,1.0,0.031992797768160997,1.0,0.0,0.0
0.0,-0.805504834637778,-0.0,-1.0,1.0,1.0,1.0,-0.2981399048181683,1.0,0.0,1.0
0.0,0.8005934747873191,0.0,1.0,1.0,-1.0,1.0,0.32474919333728236,1.0,0.0,0.0
0.0,-1.1792014745558537,-0.0,-1.0,1.0,1.0,1.0,-0.44306973984527376,1.0,0.0,1.0
0.0,0.9724112224922622,0.0,1.0,1.0,-1.0,1.0,0.39138484153327713,1.0,0.0,0.0
0.0,0.28559356503560124,0.0,-1.0,1.0,-1.0,1.0,0.12501806389588965,1.0,0.0,0.0
0.0,1.1475501949378162,0.0,-1.0,1.0,-1.0,1.0,0.45930855202988613,1.0,0.0,0.0
0.0,-1.4585525945220295,-0.0,-1.0,1.0,1.0,1.0,-0.5514097873774397,1.0,0.0,1.0
0.0,-1.4561519221923616,-0.0,1.0,1.0,1.0,1.0,-0.5504787406204521,1.0,0.0,1.0
0.0,-1.5365334604675724,-0.0,1.0,1.0,1.0,1.0,-0.5816529119590148,1.0,0.0,1.0
0.0,1.386757736226386,0.0,1.0,1.0,-1.0,1.0,0.5520798156510741,1.0,0.0,0.0
0.0,0.5025631376476424,0.0,-1.0,1.0,-1.0,1.0,0.20916483163631774,1.0,0.0,0.0
0.0,-1.0745228138313982,-0.0,-1.0,1.0,1.0,1.0,-0.4024724761583978,1.0,0.0,1.0
0.0,0.7621197391022475,0.0,1.0,1.0,-1.0,1.0,0.3098280204657888,1.0,0.0,0.0
0.0,0.6537142537978053,0.0,-1.0,1.0,-1.0,1.0,0.26778539170506344,1.0,0.0,0.0
0.0,0.498817204487544,0.0,-1.0,1.0,-1.0,1.0,0.20771205572954313,1.0,0.0,0.0
0.0,0.38665671217798786,0.0,-1.0,1.0,-1.0,1.0,0.16421313197538112,1.0,0.0,0.0
0.0,0.1967681106551113,0.0,-1.0,1.0,-1.0,1.0,0.09056910965216325,1.0,0.0,0.0
0.0,1.420997715094869,0.0,-1.0,1.0,-1.0,1.0,0.5653590211848158,1.0,0.0,0.0
0.0,-0.8979610441620608,-0.0,-1.0,1.0,1.0,1.0,-0.33399696576611626,1.0,0.0,1.0
0.0,-1.5755490131536458,-0.0,1.0,1.0,1.0,1.0,-0.5967842163655077,1.0,0.0,1.0
0.0,-0.9177853923336163,-0.0,1.0,1.0,1.0,1.0,-0.3416853932313815,1.0,0.0,1.0
0.0,0.23214324531404423,0.0,1.0,1.0,-1.0,1.0,0.10428855982250662,1.0,0.0,0.0
0.0,-0.7482013882805678,-0.0,-1.0,1.0,1.0,1.0,-0.2759160522599657,1.0,0.0,1.0
0.0,-0.7188634126437228,-0.0,1.0,1.0,1.0,1.0,-0.2645379784030283,1.0,0.0,1.0
0.0,-0.300484889480832,-0.0,1.0,1.0,1.0,1.0,-0.1022792801332908,1.0,0.0,1.0
0.0,-0.6895612712244436,-0.0,1.0,1.0,1.0,1.0,-0.25317380204123907,1.0,0.0,1.0
0.0,-1.1047717911437287,-0.0,1.0,1.0,1.0,1.0,-0.41420386152107,1.0,0.0,1.0
0.0,0.5392867865063907,0.0,1.0,1.0,-1.0,1.0,0.22340727270257554,1.0,0.0,0.0
0.0,0.863347239169594,0.0,-1.0,1.0,-1.0,1.0,0.3490868291299049,1.0,0.0,0.0
0.0,-0.703923725149944,-0.0,-1.0,1.0,1.0,1.0,-0.2587439566951945,1.0,0.0,1.0
0.0,0.28067583794570444,0.0,1.0,1.0,-1.0,1.0,0.12311083407438705,1.0,0.0,0.0
0.0,0.7741227098168756,0.0,-1.0,1.0,-1.0,1.0,0.3144831026358816,1.0,0.0,0.0
0.0,0.7407526944610193,0.0,-1.0,1.0,-1.0,1.0,0.30154129287961384,1.0,0.0,0.0
0.0,-1.3645112872542617,-0.0,-1.0,1.0,1.0,1.0,-0.5149379819284027,1.0,0.0,1.0
0.0,0.33020814487517686,0.0,1.0,1.0,-1.0,1.0,0.14232082502687238,1.0,0.0,0.0
0.0,-0.31684029884507087,-0.0,-1.0,1.0,1.0,1.0,-0.10862235772017936,1.0,0.0,1.0
0.0,-1.0571546219458154,-0.0,1.0,1.0,1.0,1.0,-0.3957366136543933,1.0,0.0,1.0
0.0,0.06871071731328703,0.0,1.0,1.0,-1.0,1.0,0.040904930452959176,1.0,0.0,0.0
0.0,-0.530598645173653,-0.0,-1.0,1.0,1.0,1.0,-0.1915237235870491,1.0,0.0,1.0
0.0,1.244568062723395,0.0,1.0,1.0,-1.0,1.0,0.4969347495143698,1.0,0.0,0.0
0.0,-0.5614738975117817,-0.0,-1.0,1.0,-1.0,0.0,-0.20349799562965093,1.0,0.0,0.0
1.0,-1.4573392143268022,-1.4573392143268022,-1.0,1.0,1.0,1.0,-0.5509392051651993,1.0,0.0,1.0
0.0,-1.3669667129915877,-0.0,1.0,1.0,1.0,1.0,-0.5158902635628053,1.0,0.0,1.0
0.0,0.7191247365609816,0.0,1.0,1.0,-1.0,1.0,0.293153375955574,1.0,0.0,0.0
0.0,-1.4919258791666938,-0.0,-1.0,1.0,1.0,1.0,-0.564352865053825,1.0,0.0,1.0
0.0,-1.4347462049062314,-0.0,1.0,1.0,1.0,1.0,-0.5421770147189405,1.0,0.0,1.0
0.0,1.3459655231636425,0.0,1.0,1.0,-1.0,1.0,0.5362594734856481,1.0,0.0,0.0
